FID,STATION,STATION_NA,ELEVATION,LATITUDE,LONGITUDE,DATE,MLY_PRCP_2,Completene,MLY_SNOW_2,Complete_1,MLY_PRCP_5,Complete_2,MLY_SNOW_5,Complete_3,MLY_PRCP_7,Complete_4,MLY_SNOW_7,Complete_5,MLY_PRCP_N,Complete_6,MLY_SNOW_N,Complete_7,MLY_SNOW_A,Complete_8,MLY_SNOW_1,Complete_9,MLY_SNOW_3,Complet_10,MLY_SNOW_4,Complet_11,MLY_SNOW_6,Complet_12,MLY_PRCP_A,Complet_13,MLY_PRCP_1,Complet_14,MLY_PRCP_3,Complet_15,MLY_PRCP_4,Complet_16,MLY_SNWD_A,Complet_17,MLY_SNWD_1,Complet_18,MLY_SNWD_2,Complet_19,MLY_SNWD_3,Complet_20,MLY_TMAX_A,Complet_21,MLY_TMAX_1,Complet_22,MLY_TMAX_2,Complet_23,MLY_TMAX_3,Complet_24,MLY_TMAX_4,Complet_25,MLY_TMAX_5,Complet_26,MLY_TMAX_6,Complet_27,MLY_TMAX_7,Complet_28,MLY_TMIN_A,Complet_29,MLY_TMIN_1,Complet_30,MLY_TMIN_2,Complet_31,MLY_TMIN_3,Complet_32,MLY_TMIN_4,Complet_33,MLY_TMIN_5,Complet_34,MLY_TMIN_6,Complet_35,MLY_TMIN_7,Complet_36,MLY_TAVG_N,Complet_37,MLY_DUTR_N,Complet_38,MLY_TMAX_N,Complet_39,MLY_TMIN_N,Complet_40,MLY_TAVG_S,Complet_41,MLY_DUTR_S,Complet_42,MLY_TMAX_S,Complet_43,MLY_TMIN_S,Complet_44
602,GHCND:USC00046174,NEW MELONES DAM HQ CA US,293,38.00472,-120.48639,201012,57.66,R,0,P,116.33,R,0,P,167.13,R,0,P,123.95,R,0,P,0,P,0,P,0,P,0,P,0,P,13.6,P,8.6,P,4.3,P,2.3,P,0,P,0,P,0,P,0,P,0,R,31,R,26.6,R,8.7,R,0.3,R,0,R,0,R,0,R,0,R,0,R,0,R,4.3,R,20,R,30.5,R,31,R,31,R,8.4,R,-7.6,R,13.6,R,3.3,R,-16.6,R,-16.4,R,-16.6,R,-16.3,R
603,GHCND:USC00041715,CHICO UNIVERSITY FARM CA US,56,39.69111,-121.82111,201001,48.77,R,0,S,108.71,R,0,S,174.5,R,0,S,123.44,R,0,S,0,S,0,S,0,S,0,S,0,S,12.6,P,7.9,P,3.6,P,1.5,P,0,S,0,S,0,S,0,S,0,R,31,R,24.6,R,6.9,R,0.5,R,0,R,0,R,0,R,0,R,0,R,0,R,11.1,R,23.1,R,30.3,R,31,R,31,R,7.3,R,-6.8,R,12.8,R,1.9,R,-16.6,R,-15.3,R,-16.4,R,-15.8,R
604,GHCND:USC00041715,CHICO UNIVERSITY FARM CA US,56,39.69111,-121.82111,201002,43.69,R,0,S,94.49,R,0,S,174.24,R,0,S,112.27,R,0,S,0,S,0,S,0,S,0,S,0,S,9.8,S,6.7,S,3.1,S,1,S,0,S,0,S,0,S,0,S,0,R,28,R,26.4,R,14.9,R,3.7,R,-777.7,R,0,R,0,R,0,R,0,R,0,R,4.9,R,17.4,R,27.1,R,28,R,28,R,9.8,R,-5.1,R,16.2,R,3.5,R,-16.5,R,-15.5,R,-15.9,R,-16.2,R
605,GHCND:USC00041715,CHICO UNIVERSITY FARM CA US,56,39.69111,-121.82111,201003,45.97,R,0,S,83.06,R,0,S,134.62,R,0,S,108.97,R,0,S,0,S,0,S,0,S,0,S,0,S,9.3,S,6.9,S,3.1,S,1,S,0,S,0,S,0,S,0,S,0,R,31,R,30.5,R,24.2,R,10.3,R,1.2,R,0,R,0,R,0,R,0,R,0,R,2.2,R,13.1,R,28.4,R,31,R,31,R,12.2,R,-4,R,19.1,R,5.3,R,-16.3,R,-15.4,R,-15.4,R,-16.5,R
606,GHCND:USC00041715,CHICO UNIVERSITY FARM CA US,56,39.69111,-121.82111,201004,17.78,R,0,S,30.99,R,0,S,64.77,R,0,S,44.45,R,0,S,0,S,0,S,0,S,0,S,0,S,5.5,S,3.2,S,0.9,S,0.1,S,0,S,0,S,0,S,0,S,0,R,30,R,29.8,R,27.2,R,18.1,R,7.3,R,1,R,0,R,0,R,0,R,0,R,0.4,R,6.2,R,23.7,R,29.7,R,30,R,14.9,R,-2.6,R,22.6,R,7.3,R,-16.4,R,-16.1,R,-15.7,R,-16.7,R
607,GHCND:USC00041715,CHICO UNIVERSITY FARM CA US,56,39.69111,-121.82111,201005,3.81,R,0,C,14.73,R,0,C,44.7,R,0,C,26.42,R,0,C,0,C,0,C,0,C,0,C,0,C,4,C,2.2,C,0.6,C,0.1,C,0,C,0,C,0,C,0,C,1,R,31,R,31,R,30.5,R,26.5,R,17.2,R,6,R,0,R,0,R,0,R,0,R,0,R,0.7,R,12.2,R,28.1,R,31,R,19.2,R,-1.4,R,27.4,R,11.1,R,-16.1,R,-15.9,R,-15.3,R,-16.6,R
608,GHCND:USC00041715,CHICO UNIVERSITY FARM CA US,56,39.69111,-121.82111,201006,0,S,0,S,6.6,S,0,S,16.76,S,0,S,12.19,S,0,S,0,S,0,S,0,S,0,S,0,S,1.9,S,0.9,S,0.3,S,0.1,S,0,S,0,S,0,S,0,S,2,R,30,R,30,R,30,R,29.1,R,25.5,R,13,R,0,R,0,R,0,R,0,R,-777.7,R,0.2,R,2.9,R,22.2,R,30,R,22.6,R,0,R,31.5,R,13.7,R,-16.6,R,-16.4,R,-16.2,R,-16.8,R
609,GHCND:USC00041715,CHICO UNIVERSITY FARM CA US,56,39.69111,-121.82111,201007,0,S,0,S,0,S,0,S,0,S,0,S,0.51,S,0,S,0,C,0,C,0,C,0,C,0,C,0.1,C,0.1,C,0,C,0,C,0,S,0,S,0,S,0,S,5,R,31,R,31,R,31,R,31,R,30.5,R,23,R,0,R,0,R,0,R,0,R,0,R,0,R,0.3,R,15.4,R,30,R,25.2,R,1,R,34.6,R,15.8,R,-16.4,R,-16.7,R,-16.4,R,-16.3,R
610,GHCND:USC00041715,CHICO UNIVERSITY FARM CA US,56,39.69111,-121.82111,201008,0,C,0,C,0,C,0,C,1.27,C,0,C,2.03,C,0,C,0,C,0,C,0,C,0,C,0,C,0.5,C,0.1,C,0.1,C,0,C,0,C,0,C,0,C,0,C,6,R,31,R,31,R,31,R,31,R,30.4,R,22,R,0,R,0,R,0,R,0,R,0,R,0,R,0.5,R,20.5,R,30,R,24.4,R,1.9,R,34.3,R,14.6,R,-16.8,R,-16.7,R,-16.7,R,-16.8,R
611,GHCND:USC00041715,CHICO UNIVERSITY FARM CA US,56,39.69111,-121.82111,201009,0,S,0,C,0.51,S,0,C,10.41,S,0,C,10.67,S,0,C,0,C,0,C,0,C,0,C,0,C,1.5,C,0.8,C,0.2,C,0.1,C,0,C,0,C,0,C,0,C,3,R,30,R,30,R,30,R,29.3,R,25.8,R,16,R,0,R,0,R,0,R,0,R,0,R,0.1,R,5.5,R,25.8,R,30,R,22.3,R,1.7,R,32.1,R,12.6,R,-16.6,R,-16.3,R,-16,R,-16.8,R
612,GHCND:USC00041715,CHICO UNIVERSITY FARM CA US,56,39.69111,-121.82111,201010,8.89,R,0,S,31.75,R,0,S,56.64,R,0,S,36.07,R,0,S,0,C,0,C,0,C,0,C,0,C,3.4,S,2.3,S,1,S,0.4,S,0,S,0,S,0,S,0,S,0,R,31,R,31,R,30.4,R,26.3,R,15.3,R,4,R,0,R,0,R,0,R,0,R,0.4,R,3.7,R,20.7,R,30.9,R,31,R,17.3,R,0.3,R,26.3,R,8.3,R,-16.4,R,-16.2,R,-15.8,R,-16.9,R
613,GHCND:USC00041715,CHICO UNIVERSITY FARM CA US,56,39.69111,-121.82111,201011,27.18,R,0,S,59.18,R,0,S,131.83,R,0,S,83.31,R,0,S,0,C,0,C,0,C,0,C,0,C,8,S,5.6,S,2.4,S,0.9,S,0,C,0,C,0,C,0,C,0,R,30,R,29.5,R,21.4,R,8,R,0.5,R,0,R,0,R,0,R,0,R,0,R,3.3,R,15.4,R,27.7,R,30,R,30,R,11.3,R,-3.9,R,18.2,R,4.4,R,-16.4,R,-15.3,R,-15.7,R,-16.3,R
614,GHCND:USC00041715,CHICO UNIVERSITY FARM CA US,56,39.69111,-121.82111,201012,68.33,R,0,S,114.05,R,0,S,162.81,R,0,S,117.09,R,-19754,S,0,C,0,C,0,C,0,C,0,C,9,P,5.5,P,2.1,P,0.6,P,0,S,0,S,0,S,0,S,0,R,31,R,25.9,R,7.8,R,0.4,R,0,R,0,R,0,R,0,R,0,R,0,R,10.8,R,23.4,R,30.2,R,31,R,31,R,7.5,R,-6.5,R,13.1,R,1.8,R,-16.6,R,-15.5,R,-16.5,R,-15.8,R
615,GHCND:USC00042920,EXCHEQUER DAM CA US,135,37.585,-120.2672,201001,31.5,S,0,S,80.01,S,0,S,161.54,S,0,S,99.57,S,0,S,0,S,0,S,0,S,0,S,0,S,9.5,S,6.9,S,3,S,1,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
616,GHCND:USC00042920,EXCHEQUER DAM CA US,135,37.585,-120.2672,201002,43.69,S,0,S,85.6,S,0,S,117.09,S,0,S,90.17,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,6.3,S,3,S,0.8,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
617,GHCND:USC00042920,EXCHEQUER DAM CA US,135,37.585,-120.2672,201003,39.37,S,0,S,74.42,S,0,S,133.86,S,0,S,86.87,S,0,S,0,S,0,S,0,S,0,S,0,S,9.3,S,6.7,S,2.7,S,0.7,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
618,GHCND:USC00042920,EXCHEQUER DAM CA US,135,37.585,-120.2672,201004,10.16,S,0,S,27.94,S,0,S,66.8,S,0,S,43.69,S,0,S,0,S,0,S,0,S,0,S,0,S,5.7,S,3.5,S,1.3,S,0.3,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
619,GHCND:USC00042920,EXCHEQUER DAM CA US,135,37.585,-120.2672,201005,4.83,S,0,S,8.89,S,0,S,31.75,S,0,S,18.54,S,0,S,0,S,0,S,0,S,0,S,0,S,3,S,1.7,S,0.4,S,0.1,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
620,GHCND:USC00042920,EXCHEQUER DAM CA US,135,37.585,-120.2672,201006,0,S,0,S,1.52,S,0,S,5.33,S,0,S,5.08,S,0,S,0,S,0,S,0,S,0,S,0,S,1.1,S,0.6,S,0.1,S,-777.7,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
621,GHCND:USC00042920,EXCHEQUER DAM CA US,135,37.585,-120.2672,201007,0,S,0,S,0,S,0,S,0,S,0,S,0.51,S,0,S,0,S,0,S,0,S,0,S,0,S,0.3,S,0.1,S,0,S,0,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
622,GHCND:USC00042920,EXCHEQUER DAM CA US,135,37.585,-120.2672,201008,0,S,0,S,0,S,0,S,0,S,0,S,0.76,S,0,S,0,S,0,S,0,S,0,S,0,S,0.5,S,0.1,S,0,S,0,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
623,GHCND:USC00042920,EXCHEQUER DAM CA US,135,37.585,-120.2672,201009,0,S,0,S,0.76,S,0,S,6.86,S,0,S,6.35,S,0,S,0,S,0,S,0,S,0,S,0,S,1.5,S,0.7,S,0.1,S,0.1,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
624,GHCND:USC00042920,EXCHEQUER DAM CA US,135,37.585,-120.2672,201010,6.86,S,0,S,19.56,S,0,S,53.09,S,0,S,32.26,S,0,S,0,S,0,S,0,S,0,S,0,S,3.7,S,2.1,S,0.7,S,0.4,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
625,GHCND:USC00042920,EXCHEQUER DAM CA US,135,37.585,-120.2672,201011,17.02,S,0,S,45.47,S,0,S,91.69,S,0,S,56.39,S,0,S,0,S,0,S,0,S,0,S,0,S,6.8,S,4.5,S,1.6,S,0.6,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
626,GHCND:USC00042920,EXCHEQUER DAM CA US,135,37.585,-120.2672,201012,47.75,S,0,S,72.9,S,0,S,122.68,S,0,S,83.57,S,0,S,0,S,0,S,0,S,0,S,0,S,9.2,S,6.5,S,2.4,S,0.5,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
627,GHCND:USC00040755,BIG CREEK PH 1 CA US,1487,37.20639,-119.24194,201001,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,155.19,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,27,Q,15.5,Q,2.5,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,1,Q,13.7,Q,23.5,Q,30.9,Q,31,Q,31,Q,5.2,Q,-8.8,Q,9.7,Q,0.7,Q,-9999, ,-9999, ,-9999, ,-9999, 
628,GHCND:USC00040755,BIG CREEK PH 1 CA US,1487,37.20639,-119.24194,201002,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,148.34,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,25,Q,13.1,Q,3,Q,0.1,Q,0,Q,0,Q,0,Q,0,Q,0,Q,2,Q,16.2,Q,25.8,Q,28,Q,28,Q,28,Q,4.7,Q,-7.2,Q,9.9,Q,-0.6,Q,-9999, ,-9999, ,-9999, ,-9999, 
629,GHCND:USC00040755,BIG CREEK PH 1 CA US,1487,37.20639,-119.24194,201003,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,123.19,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,28,Q,18.4,Q,5.3,Q,0.3,Q,0,Q,0,Q,0,Q,0,Q,0,Q,1,Q,11.5,Q,24.2,Q,31,Q,31,Q,31,Q,6.1,Q,-8.1,Q,10.9,Q,1.2,Q,-9999, ,-9999, ,-9999, ,-9999, 
630,GHCND:USC00040755,BIG CREEK PH 1 CA US,1487,37.20639,-119.24194,201004,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,76.96,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,29,Q,20.3,Q,10.6,Q,2.4,Q,0.1,Q,0,Q,0,Q,0,Q,0,Q,0,Q,6.9,Q,17.9,Q,28.9,Q,30,Q,30,Q,8.3,Q,-7.8,Q,13.2,Q,3.3,Q,-9999, ,-9999, ,-9999, ,-9999, 
631,GHCND:USC00040755,BIG CREEK PH 1 CA US,1487,37.20639,-119.24194,201005,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,40.39,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,31,Q,28.6,Q,21.3,Q,6.9,Q,1.2,Q,0,Q,0,Q,0,Q,0,Q,0,Q,1.5,Q,8.3,Q,24.6,Q,30.9,Q,31,Q,12.2,Q,-6.9,Q,17.7,Q,6.8,Q,-9999, ,-9999, ,-9999, ,-9999, 
632,GHCND:USC00040755,BIG CREEK PH 1 CA US,1487,37.20639,-119.24194,201006,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,10.41,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,30,Q,29.7,Q,28,Q,20.6,Q,3.5,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0.3,Q,1.7,Q,9.6,Q,28.2,Q,30,Q,16.7,Q,-6.5,Q,22.3,Q,11,Q,-9999, ,-9999, ,-9999, ,-9999, 
633,GHCND:USC00040755,BIG CREEK PH 1 CA US,1487,37.2064,-119.2419,201007,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,6.86,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,31,Q,31,Q,31,Q,30.4,Q,16.1,Q,1,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0.3,Q,16.1,Q,31,Q,21.1,Q,-6.6,Q,26.7,Q,15.5,Q,-9999, ,-9999, ,-9999, ,-9999, 
634,GHCND:USC00040755,BIG CREEK PH 1 CA US,1487,37.2064,-119.2419,201008,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,2.29,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,31,Q,31,Q,31,Q,29.6,Q,15.9,Q,1,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0.1,Q,16.4,Q,31,Q,21.1,Q,-6.4,Q,26.8,Q,15.4,Q,-9999, ,-9999, ,-9999, ,-9999, 
635,GHCND:USC00040755,BIG CREEK PH 1 CA US,1487,37.2064,-119.2419,201009,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,13.72,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,30,Q,29.9,Q,27.8,Q,21.8,Q,8.2,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0.5,Q,5.5,Q,19.5,Q,30,Q,18.4,Q,-7.6,Q,23.5,Q,13.3,Q,-9999, ,-9999, ,-9999, ,-9999, 
636,GHCND:USC00040755,BIG CREEK PH 1 CA US,1487,37.2064,-119.2419,201010,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,52.58,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,31,Q,28.4,Q,21.6,Q,10.2,Q,1.1,Q,0,Q,0,Q,0,Q,0,Q,0,Q,1.1,Q,6.9,Q,18.3,Q,30.2,Q,31,Q,13.3,Q,-8.1,Q,18.1,Q,8.4,Q,-9999, ,-9999, ,-9999, ,-9999, 
637,GHCND:USC00040755,BIG CREEK PH 1 CA US,1487,37.2064,-119.2419,201011,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,100.58,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,28,Q,21.3,Q,8.1,Q,1.5,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,4.9,Q,14.4,Q,28,Q,30,Q,30,Q,8.4,Q,-9.5,Q,12.5,Q,4.2,Q,-9999, ,-9999, ,-9999, ,-9999, 
638,GHCND:USC00040755,BIG CREEK PH 1 CA US,1487,37.2064,-119.2419,201012,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,129.54,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,26,Q,15.4,Q,3.5,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,1,Q,12.7,Q,23.6,Q,31,Q,31,Q,31,Q,5.3,Q,-9.2,Q,9.6,Q,1,Q,-9999, ,-9999, ,-9999, ,-9999, 
639,GHCND:USC00048353,SONORA CA US,510,37.9672,-120.3872,201001,65.79,R,-9999, ,149.35,R,-9999, ,235.71,R,-9999, ,159.51,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,10.2,S,8.1,S,4.9,S,2.5,S,-9999, ,-9999, ,-9999, ,-9999, ,0,R,30,R,21.5,R,7.6,R,0.6,R,0,R,0,R,0,R,0,R,0,R,0,R,16,R,27.5,R,30.9,R,31,R,31,R,6.3,R,-5.5,R,12.4,R,0.2,R,-16.4,R,-15.9,R,-16.3,R,-16.1,R
640,GHCND:USC00048353,SONORA CA US,510,37.9672,-120.3872,201002,74.42,R,-9999, ,133.1,R,-9999, ,197.61,R,-9999, ,147.83,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,9.8,S,7.7,S,4.5,S,1.9,S,-9999, ,-9999, ,-9999, ,-9999, ,0,R,28,R,23.5,R,9.9,R,2.1,R,0,R,0,R,0,R,0,R,0,R,0,R,10.8,R,23.8,R,27.9,R,28,R,28,R,7.7,R,-4.7,R,14.2,R,1.1,R,-16.5,R,-15.6,R,-15.8,R,-16.4,R
641,GHCND:USC00048353,SONORA CA US,510,37.9672,-120.3872,201003,65.79,R,-9999, ,125.73,R,-9999, ,195.58,R,-9999, ,141.22,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,8.6,S,6.3,S,3.4,S,1.5,S,-9999, ,-9999, ,-9999, ,-9999, ,0,R,31,R,28,R,17.1,R,4.2,R,0.2,R,0,R,0,R,0,R,0,R,0,R,6.1,R,21.4,R,30.7,R,31,R,31,R,9.4,R,-4.4,R,16.1,R,2.8,R,-16.2,R,-15.6,R,-15.3,R,-16.6,R
642,GHCND:USC00048353,SONORA CA US,510,37.9672,-120.3872,201004,28.19,R,-9999, ,57.15,R,-9999, ,112.78,R,-9999, ,79.25,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,5.8,S,3.9,S,1.8,S,0.7,S,-9999, ,-9999, ,-9999, ,-9999, ,0,R,30,R,29,R,21.8,R,11.1,R,2.5,R,0,R,0,R,0,R,0,R,0,R,2.9,R,15.7,R,29.2,R,30,R,30,R,11.7,R,-2.8,R,19.2,R,4.2,R,-16.2,R,-15.8,R,-15.4,R,-16.4,R
643,GHCND:USC00048353,SONORA CA US,510,37.9672,-120.3872,201005,8.38,S,-9999, ,25.15,S,-9999, ,50.55,S,-9999, ,35.31,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,3.8,S,2.9,S,0.9,S,0.3,S,-9999, ,-9999, ,-9999, ,-9999, ,-778,S,31,S,30.9,S,28.8,S,22.6,S,10.5,S,2,S,0,S,0,S,0,S,0,S,0.3,S,6.5,S,24.5,S,30.9,S,31,S,15.7,S,-0.7,S,24.3,S,7.2,S,-15.9,S,-15.8,S,-15.3,S,-16.2,S
644,GHCND:USC00048353,SONORA CA US,510,37.9672,-120.3872,201006,0,S,-9999, ,1.78,S,-9999, ,10.92,S,-9999, ,7.62,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,1.3,S,0.8,S,0.2,S,-777.7,S,-9999, ,-9999, ,-9999, ,-9999, ,0,S,30,S,30,S,29.8,S,28.2,S,22.6,S,9,S,0,S,0,S,0,S,0,S,0,S,0.9,S,12.7,S,28.9,S,30,S,19.9,S,1.2,S,29.4,S,10.5,S,-16.6,S,-16.4,S,-16.1,S,-16.8,S
645,GHCND:USC00048353,SONORA CA US,510,37.9672,-120.3872,201007,0,R,-9999, ,0,R,-9999, ,0.25,R,-9999, ,0.76,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0.3,S,0.1,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,3,S,31,S,31,S,31,S,31,S,29.8,S,21,S,0,S,0,S,0,S,0,S,0,S,0.2,S,3.8,S,23.1,S,31,S,23.5,S,2.4,S,33.6,S,13.4,S,-16.2,S,-16.8,S,-16.2,S,-16.2,S
646,GHCND:USC00048353,SONORA CA US,510,37.9672,-120.3872,201008,0,R,-9999, ,0,R,-9999, ,0.76,R,-9999, ,2.79,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0.6,S,0.2,S,0.1,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,2,S,31,S,31,S,31,S,31,S,29.9,S,19,S,0,S,0,S,0,S,0,S,0,S,-777.7,S,3.7,S,26.8,S,31,S,22.9,S,2.6,S,33.1,S,12.7,S,-16.9,S,-16.6,S,-16.8,S,-16.7,S
