"Survey Type",Organization,Date,"Survey Year",Country,State,County,"Survey ID","MDMAP ID #","Shoreline Name","Latitude Start","Longitude Start","Latitude End","Longitude End",Length,Slope,"Start Time","End Time","Time of Low Tide","Database Season",Season,"Date of Previous Survey","Storm Activity","Current Weather","Number of Persons Assisting","Large Items?","Debris Behind Back Barrier?","Datasheet Version",Notes,Photos?,Width,"Width - Deviation",Plastic,"Plastic - Concentration","Plastic - Standard Deviation","Hard Plastic Fragments","Hard Plastic Fragments - Concentration","Hard Plastic Fragments - Standard Deviation","Foamed Plastic Fragments","Foamed Plastic Fragments - Concentration","Foamed Plastic Fragments - Standard Deviation","Filmed Plastic Fragments","Filmed Plastic Fragments - Concentration","Filmed Plastic Fragments - Standard Deviation","Food Wrappers","Food Wrappers - Concentration","Food Wrappers - Standard Deviation","Plastic Beverage Bottles","Plastic Beverage Bottles - Concentration","Plastic Beverage Bottles - Standard Deviation","Other Jugs/Containers","Other Jugs/Containers - Concentration","Other Jugs/Containers - Standard Deviation","Bottle/Container Caps","Bottle/Container Caps - Concentration","Bottle/Container Caps - Standard Deviation","Cigar Tips","Cigar Tips - Concentration","Cigar Tips - Standard Deviation",Cigarettes,"Cigarettes - Concentration","Cigarettes - Standard Deviation","Disposable Cigarette Lighters","Disposable Cigarette Lighters - Concentration","Disposable Cigarette Lighters - Standard Deviation","6-Pack Rings","6-Pack Rings - Concentration","6-Pack Rings - Standard Deviation",Bags,"Bags - Concentration","Bags - Standard Deviation","Plastic Rope/Net","Plastic Rope/Net - Concentration","Plastic Rope/Net - Standard Deviation","Buoys & Floats","Buoys & Floats - Concentration","Buoys & Floats - Standard Deviation","Fishing Lures & Line","Fishing Lures & Line - Concentration","Fishing Lures & Line - Standard Deviation",Cups,"Cups - Concentration","Cups - Standard Deviation","Plastic Utensils","Plastic Utensils - Concentration","Plastic Utensils - Standard Deviation",Straws,"Straws - Concentration","Straws - Standard Deviation","Balloons Mylar","Balloons Mylar - Concentration","Balloons Mylar - Standard Deviation","Personal Care Products","Personal Care Products - Concentration","Personal Care Products - Standard Deviation","Plastic Other","Plastic Other - Concentration","Plastic Other - Standard Deviation",Metal,"Metal - Concentration","Metal - Standard Deviation","Aluminum/Tin Cans","Aluminum/Tin Cans - Concentration","Aluminum/Tin Cans - Standard Deviation","Aerosol Cans","Aerosol Cans - Concentration","Aerosol Cans - Standard Deviation","Metal Fragments","Metal Fragments - Concentration","Metal Fragments - Standard Deviation","Metal Other","Metal Other - Concentration","Metal Other - Standard Deviation",Glass,"Glass - Concentration","Glass - Standard Deviation","Glass Beverage Bottles","Glass Beverage Bottles - Concentration","Glass Beverage Bottles - Standard Deviation",Jars,"Jars - Concentration","Jars - Standard Deviation","Glass Fragments","Glass Fragments - Concentration","Glass Fragments - Standard Deviation","Glass Other","Glass Other - Concentration","Glass Other - Standard Deviation",Rubber,"Rubber - Concentration","Rubber - Standard Deviation",Flip-Flops,"Flip-Flops - Concentration","Flip-Flops - Standard Deviation","Rubber Gloves","Rubber Gloves - Concentration","Rubber Gloves - Standard Deviation",Tires,"Tires - Concentration","Tires - Standard Deviation","Balloons Latex","Balloons Latex - Concentration","Balloons Latex - Standard Deviation","Rubber Fragments","Rubber Fragments - Concentration","Rubber Fragments - Standard Deviation","Rubber Other","Rubber Other - Concentration","Rubber Other - Standard Deviation","Processed Lumber","Processed Lumber - Concentration","Processed Lumber - Standard Deviation","Cardboard Cartons","Cardboard Cartons - Concentration","Cardboard Cartons - Standard Deviation","Paper and Cardboard","Paper and Cardboard - Concentration","Paper and Cardboard - Standard Deviation","Paper Bags","Paper Bags - Concentration","Paper Bags - Standard Deviation","Lumber/Building Material","Lumber/Building Material - Concentration","Lumber/Building Material - Standard Deviation","Processed Lumber Other","Processed Lumber Other - Concentration","Processed Lumber Other - Standard Deviation",Cloth/Fabric,"Cloth/Fabric - Concentration","Cloth/Fabric - Standard Deviation","Clothing & Shoes","Clothing & Shoes - Concentration","Clothing & Shoes - Standard Deviation","Gloves (non-rubber)","Gloves (non-rubber) - Concentration","Gloves (non-rubber) - Standard Deviation",Towels/Rags,"Towels/Rags - Concentration","Towels/Rags - Standard Deviation","Rope/Net Pieces (non-nylon)","Rope/Net Pieces (non-nylon) - Concentration","Rope/Net Pieces (non-nylon) - Standard Deviation","Fabric Pieces","Fabric Pieces - Concentration","Fabric Pieces - Standard Deviation","Cloth/Fabric Other","Cloth/Fabric Other - Concentration","Cloth/Fabric Other - Standard Deviation",Unclassified,"Unclassified - Concentration","Unclassified - Standard Deviation","Total Debris","Total Debris - Concentration","Total Debris - Standard Deviation"
Standing-Stock,"BC Ministry of Environment",03-31-2013,"Year 1",Canada,BC,"Capital Regional District",1553,46,"Discovery Island Marine Park",48.423417,-123.234409,48.423713,-123.233058,150,,"10:45 am","10:50 am",,Spring,Spring,11-27-2012,None,"Wind 5-10 kn, cloud cover 20%",2,no,,1.0,,,6,7.494862020831E-18,52,0.24761904761905,0.12450962012088,22,0.1047619047619,0.065060004863236,8,0.038095238095238,0.055872113989835,1,0.0047619047619048,0.012598815766974,3,0.014285714285714,0.017817416127495,2,0.0095238095238095,0.025197631533948,0,0,0,2,0.0095238095238095,0.025197631533948,2,0.0095238095238095,0.016265001215809,0,0,0,0,0,0,0,0,0,0,0,0,4,0.019047619047619,0.017817416127495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0047619047619048,0.012598815766974,7,0.033333333333333,0.038490017945975,1,0.0047619047619048,0.012598815766974,0,0,0,0,0,0,1,0.0047619047619048,0.012598815766974,0,0,0,1,0.0047619047619048,0.012598815766974,0,0,0,0,0,0,1,0.0047619047619048,0.012598815766974,0,0,0,1,0.0047619047619048,0.012598815766974,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0.0047619047619048,0.012598815766974,11,0.052380952380952,0.057274979532282,0,0,0,0,0,0,0,0,0,5,0.023809523809524,0.025197631533948,6,0.028571428571429,0.040499526419597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0.31428571428571,0.11198072396481
Standing-Stock,"BC Ministry of Environment",05-16-2013,"Year 2",Canada,BC,"Capital Regional District",1795,46,"Discovery Island Marine Park",48.423417,-123.234409,48.423713,-123.233058,150,,"01:30 PM","02:30 PM",,Spring,spring,03-31-2013,"strong westerlies in last 48 hours","calm sunny",2,no,,1.0,"Andy Teucher",1210.JPG,6,0,78,0.26,0.17270541535756,20,0.066666666666667,0.073702773119009,16,0.053333333333333,0.14589020055262,4,0.013333333333333,0.02330686329267,0,0,0,0,0,0,1,0.0033333333333333,0.010540925533895,4,0.013333333333333,0.02330686329267,1,0.0033333333333333,0.010540925533895,0,0,0,0,0,0,0,0,0,0,0,0,18,0.06,0.076658614714046,0,0,0,0,0,0,0,0,0,0,0,0,4,0.013333333333333,0.02330686329267,0,0,0,3,0.01,0.022498285257018,7,0.023333333333333,0.041722185234486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.01,0.022498285257018,0,0,0,0,0,0,3,0.01,0.022498285257018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,22,0.073333333333333,0.03784308081317,0,0,0,0,0,0,0,0,0,19,0.063333333333333,0.036683497820487,3,0.01,0.016101529717988,2,0.0066666666666667,0.014054567378526,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0066666666666667,0.014054567378526,0,0,0,0,0,0,105,0.35,0.18408935028645
Standing-Stock,"BC Ministry of Environment",08-30-2013,"Year 2",Canada,BC,"Capital Regional District",2388,46,"Discovery Island Marine Park",48.423417,-123.234409,48.423713,-123.233058,150,,"04:25 pm","04:30 PM",,Summer,summer,05-16-2013,None,"overcast calm",2,no,,1.0,,,6,0,40,0.13333333333333,0.10999438818457,16,0.053333333333333,0.067036013906659,9,0.03,0.063731690665333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.016666666666667,0.042309850588133,3,0.01,0.022498285257018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0066666666666667,0.014054567378526,5,0.016666666666667,0.023570226039552,1,0.0033333333333333,0.010540925533895,1,0.0033333333333333,0.010540925533895,0,0,0,0,0,0,0,0,0,2,0.0066666666666667,0.014054567378526,0,0,0,0,0,0,2,0.0066666666666667,0.014054567378526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,15,0.05,0.036004114991155,0,0,0,2,0.0066666666666667,0.021081851067789,0,0,0,7,0.023333333333333,0.027442420078285,6,0.02,0.028109134757052,2,0.0066666666666667,0.014054567378526,0,0,0,0,0,0,0,0,0,1,0.0033333333333333,0.010540925533895,1,0.0033333333333333,0.010540925533895,0,0,0,0,0.0033333333333333,0.010540925533895,60,0.2,0.11439589045541
Standing-Stock,"BC Ministry of Environment",12-28-2013,"Year 2",Canada,BC,"Capital Regional District",2327,46,"Discovery Island Marine Park",48.423417,-123.234409,48.423713,-123.233058,150,,"12:45 PM","12:50 PM",,Winter,Winter,09-23-2013,"strong southeast last 48 hours","calm sunny",2,no,,1.0,"This monitoring site was completely cleaned of debris on Sept 23, 2013",,6,7.4179896090272E-18,24,0.1,0.053452248382485,16,0.066666666666667,0.030860669992418,4,0.016666666666667,0.025197631533948,2,0.0083333333333333,0.015430334996209,0,0,0,0,0,0,0,0,0,1,0.0041666666666667,0.011785113019776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0041666666666667,0.011785113019776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0125,0.024800793638095,0,0,0,0,0,0,3,0.0125,0.024800793638095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,0.033333333333333,0.025197631533948,0,0,0,0,0,0,0,0,0,8,0.033333333333333,0.025197631533948,0,0,0,1,0.0041666666666667,0.011785113019776,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0041666666666667,0.011785113019776,0,0,0,0,0,0,36,0.15,0.064241607443962
Standing-Stock,"BC Ministry of Environment",09-23-2013,"Year 2",Canada,BC,"Capital Regional District",2339,46,"Discovery Island Marine Park",48.423417,-123.234409,48.423713,-123.233058,150,,"09:00 AM","09:05 AM",,Fall,Fall,08-30-2013,none,"calm rain",3,no,,1.0,"all debris was removed during this survey",,6,0,349,0.58166666666667,0.42184154892289,207,0.345,0.3055576820766,57,0.095,0.15112637521806,10,0.016666666666667,0.025362863675089,2,0.0033333333333333,0.014907119849999,0,0,0,2,0.0033333333333333,0.010259783520852,9,0.015,0.029568040277434,1,0.0016666666666667,0.0074535599249993,1,0.0016666666666667,0.0074535599249993,4,0.0066666666666667,0.013679711361135,0,0,0,1,0.0016666666666667,0.0074535599249993,19,0.031666666666667,0.036634754853252,0,0,0,0,0,0,1,0.0016666666666667,0.0074535599249993,2,0.0033333333333333,0.014907119849999,3,0.005,0.012211584951084,0,0,0,0,0,0,30,0.05,0.055672391763587,3,0.005,0.012211584951084,0,0,0,1,0.0016666666666667,0.0074535599249993,1,0.0016666666666667,0.0074535599249993,1,0.0016666666666667,0.0074535599249993,20,0.033333333333333,0.085839507527895,0,0,0,0,0,0,20,0.033333333333333,0.085839507527895,0,0,0,2,0.0033333333333333,0.010259783520852,0,0,0,0,0,0,0,0,0,,,,2,0.0033333333333333,0.010259783520852,0,0,0,31,0.051666666666667,0.06441368493587,0,0,0,6,0.01,0.024423169902168,1,0.0016666666666667,0.0074535599249993,24,0.04,0.06268831279755,0,0,0,2,0.0033333333333333,0.014907119849999,0,0,0,0,0,0,0,0,0,2,0.0033333333333333,0.014907119849999,0,0,0,0,0,0,0,0,0,407,0.67833333333333,0.50763469390512
Standing-Stock,"BC Ministry of Environment",06-03-2012,"Year 1",Canada,BC,"Haida Gwaii",290,47,"Cape Fife / East Beach - Naikoon Provincial Park",54.08265,-131.67422,54.08188,-131.67432,100,,"04:26 PM","06:00 PM",,Summer,Summer,05-10-2012,none,"15 knots SE, 5% cloud",1,yes,,1.0,"Mostly clean. Debris appears mostly old, nothing indicating Tsunami origin.

Combined survey for Transects 1,2,5 and 19.",,300,N/a,47,0.031333333333333,N/a,17,0.011333333333333,N/a,15,0.01,N/a,4,0.0026666666666667,N/a,0,0,N/a,1,0.00066666666666667,N/a,1,0.00066666666666667,N/a,0,0,N/a,0,0,N/a,0,0,N/a,1,0.00066666666666667,N/a,0,0,N/a,0,0,N/a,4,0.0026666666666667,N/a,3,0.002,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,1,0.00066666666666667,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,1,0.00066666666666667,N/a,0,0,N/a,0,0,N/a,1,0.00066666666666667,N/a,,,,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,48,0.032,N/a
Standing-Stock,"BC Ministry of Environment",08-19-2012,"Year 1",Canada,BC,"Haida Gwaii",292,47,"Cape Fife / East Beach - Naikoon Provincial Park",54.08265,-131.67422,54.08188,-131.67432,100,,"02:00 PM","02:45 PM",,Summer,Summer,07-18-2012,none,"Fog, SE10 knots",1,yes,,1.0,,,200,N/a,52,0.052,N/a,16,0.016,N/a,17,0.017,N/a,1,0.001,N/a,0,0,N/a,7,0.007,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,7,0.007,N/a,2,0.002,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,2,0.002,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,,,,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,0,0,N/a,52,0.052,N/a
Standing-Stock,"BC Ministry of Environment",01-05-2013,"Year 1",Canada,BC,"Haida Gwaii",4402,47,"Cape Fife / East Beach - Naikoon Provincial Park",54.08265,-131.67422,54.08188,-131.67432,100,,"03:00 PM","04:00 PM",N/A,Winter,N/A,12-18-2012,N/A,SE35,1,no,yes,1.0,,,150,0,38,0.012666666666667,0.0060123330037639,16,0.0053333333333333,0.0032659863237109,11,0.0036666666666667,0.002,2,0.00066666666666667,0.0007698003589195,0,0,0,0,0,0,0,0,0,5,0.0016666666666667,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001,0.0012765694770085,1,0.00033333333333333,0.00066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.012666666666667,0.0060123330037639
Standing-Stock,"BC Ministry of Environment",06-22-2013,"Year 2",Canada,BC,"Haida Gwaii",4426,47,"Cape Fife / East Beach - Naikoon Provincial Park",54.08265,-131.67422,54.08188,-131.67432,100,,"03:30 PM","04:30 PM",N/A,Summer,N/A,05-28-2013,N/A,"overcast, S 10",1,no,yes,1.0,,,70,0,32,0.022857142857143,0.014380637019563,13,0.0092857142857143,0.0035951592548908,6,0.0042857142857143,0.0054710120443219,0,0,0,0,0,0,2,0.0014285714285714,0.0028571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0042857142857143,0.0036885555678166,5,0.0035714285714286,0.0042857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00071428571428571,0.0014285714285714,1,0.00071428571428571,0.0014285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,6,0.0042857142857143,0.0036885555678166,0,0,0,0,0,0,0,0,0,6,0.0042857142857143,0.0036885555678166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.027857142857143,0.018571428571429
Standing-Stock,"BC Ministry of Environment",09-12-2013,"Year 2",Canada,BC,"Haida Gwaii",4450,47,"Cape Fife / East Beach - Naikoon Provincial Park",54.08265,-131.67422,54.08188,-131.67432,100,,"01:00 PM","02:00 PM",N/A,Fall,N/A,08-28-2013,N/A,"overcast, fog, N 15",1,no,yes,1.0,,,120,0,31,0.012916666666667,0.0064370167923647,13,0.0054166666666667,0.0020971762320197,4,0.0016666666666667,0.0013608276348795,1,0.00041666666666667,0.00083333333333333,0,0,0,4,0.0016666666666667,0.0013608276348795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0025,0.00096225044864938,3,0.00125,0.0015957118462606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00041666666666667,0.00083333333333333,1,0.00041666666666667,0.00083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.00041666666666667,0.00083333333333333,0,0,0,0,0,0,0,0,0,1,0.00041666666666667,0.00083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.013333333333333,0.0062360956446232
Standing-Stock,"BC Ministry of Environment",02-09-2014,"Year 2",Canada,BC,"Haida Gwaii",4482,47,"Cape Fife / East Beach - Naikoon Provincial Park",54.08265,-131.67422,54.08188,-131.67432,100,,"03:30 PM","04:30 PM",n/a,Winter,n/a,12-09-2013,n/a,"OC, freeze, E 15",1,yes,yes,1.0,"nb: lots of wood moved around",,150,0,110,0.036666666666667,0.0077363978602352,74,0.024666666666667,0.0085374989832438,5,0.0016666666666667,0.00066666666666667,6,0.002,0.0007698003589195,0,0,0,2,0.00066666666666667,0.0007698003589195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0076666666666667,0.0050332229568472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.00033333333333333,0.00066666666666667,0,0,0,1,0.00033333333333333,0.00066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0.037,0.007726817178095
Standing-Stock,"BC Ministry of Environment",04-06-2014,"Year 2",Canada,BC,"Haida Gwaii",4490,47,"Cape Fife / East Beach - Naikoon Provincial Park",54.08265,-131.67422,54.08188,-131.67432,100,,"11:00 AM","12:00 PM",N/A,Spring,N/A,02-09-2014,N/A,"rain, SE20",1,no,yes,1.0,,,60,0,22,0.018333333333333,0.008819171036882,9,0.0075,0.005,2,0.0016666666666667,0.0033333333333333,2,0.0016666666666667,0.0033333333333333,0,0,0,2,0.0016666666666667,0.0033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.005,0.0033333333333333,1,0.00083333333333333,0.0016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00083333333333333,0.0016666666666667,1,0.00083333333333333,0.0016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,0.0016666666666667,0.0019245008972988,0,0,0,0,0,0,0,0,0,2,0.0016666666666667,0.0019245008972988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.02,0.010540925533895
Standing-Stock,"BC Ministry of Environment",02-09-2015,"Year 3",Canada,BC,"Haida Gwaii",3440,47,"Cape Fife / East Beach - Naikoon Provincial Park",54.08265,-131.67422,54.08188,-131.67432,100,,"02:00 PM","03:00 PM",,Winter,Winter,12-27-2014,SE50,"OC, NE10",1,yes,yes,1.0,"huge change in rack from storm/ tide; huge amount of small plastic (estimates used for count)",4880.jpg,100,0,479,0.2395,0.11132385189168,301,0.1505,0.058318093247293,125,0.0625,0.045,15,0.0075,0.0095742710775634,0,0,0,22,0.011,0.0082462112512353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0015,0.0019148542155127,13,0.0065,0.0025166114784236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0.2395,0.11132385189168
Standing-Stock,"BC Ministry of Environment",12-18-2012,"Year 1",Canada,BC,"Haida Gwaii",4386,47,"Cape Fife / East Beach - Naikoon Provincial Park",54.08265,-131.67422,54.08188,-131.67432,100,,"11:00 AM","12:00 PM",N/A,Winter,WINTER,09-08-2012,N/A,"SOUTH 5 KN",1,no,yes,1.0,,,180,0,29,0.0080555555555556,0.0064390143150792,15,0.0041666666666667,0.0041943524640393,3,0.00083333333333333,0.001063807897507,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00083333333333333,0.001063807897507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0022222222222222,0.0027216552697591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00027777777777778,0.00055555555555556,0,0,0,1,0.00027777777777778,0.00055555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027777777777778,0.00055555555555556,30,0.0086111111111111,0.0063747831400217
Standing-Stock,"BC Ministry of Environment",02-07-2013,"Year 1",Canada,BC,"Haida Gwaii",4390,47,"Cape Fife / East Beach - Naikoon Provincial Park",54.08265,-131.67422,54.08188,-131.67432,100,,"12:00 PM","01:00 PM",N/A,Winter,N/A,01-05-2013,N/A,"OC, W5, 7C",1,no,no,1.0,,,150,0,41,0.013666666666667,0.007878710178327,23,0.0076666666666667,0.006655546280832,8,0.0026666666666667,0.0018856180831641,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0013333333333333,0.0010886621079036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0013333333333333,0,2,0.00066666666666667,0.0007698003589195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,0.00066666666666667,0.0007698003589195,0,0,0,0,0,0,0,0,0,2,0.00066666666666667,0.0007698003589195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.014333333333333,0.0083887049280786
Standing-Stock,"BC Ministry of Environment",03-17-2013,"Year 1",Canada,BC,"Haida Gwaii",4406,47,"Cape Fife / East Beach - Naikoon Provincial Park",54.08265,-131.67422,54.08188,-131.67432,100,,"08:00 PM","09:00 PM",N/A,Spring,N/A,02-07-2013,N/A,NW10,1,no,,1.0,,,100,0,26,0.013,0.0062182527020592,15,0.0075,0.0047258156262526,4,0.002,0.0016329931618555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0025,0.0025166114784236,2,0.001,0.0011547005383793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.001,0.0011547005383793,2,0.001,0.0011547005383793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.014,0.0071180521680209
Standing-Stock,"BC Ministry of Environment",05-28-2013,"Year 2",Canada,BC,"Haida Gwaii",4418,47,"Cape Fife / East Beach - Naikoon Provincial Park",54.08265,-131.67422,54.08188,-131.67432,100,,"02:00 PM","03:00 PM",N/A,Spring,N/A,03-17-2013,N/A,"mix,SE15",1,no,yes,1.0,,,100,0,31,0.0155,0.006806859285554,9,0.0045,0.0052599112793532,1,0.0005,0.001,2,0.001,0.002,0,0,0,3,0.0015,0.0019148542155127,0,0,0,2,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0045,0.0019148542155127,5,0.0025,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0155,0.006806859285554
Standing-Stock,"BC Ministry of Environment",07-27-2013,"Year 2",Canada,BC,"Haida Gwaii",4434,47,"Cape Fife / East Beach - Naikoon Provincial Park",54.08265,-131.67422,54.08188,-131.67432,100,,"04:00 PM","05:00 PM",N/A,Summer,N/A,06-22-2013,N/A,"sunny, NW 10",1,yes,yes,1.0,,,60,0,35,0.029166666666667,0.016859989894993,6,0.005,0.0019245008972988,5,0.0041666666666667,0.005,0,0,0,0,0,0,7,0.0058333333333333,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.010833333333333,0.005,4,0.0033333333333333,0.0047140452079103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00083333333333333,0.0016666666666667,1,0.00083333333333333,0.0016666666666667,0,0,0,0,0,0,0,0,0,1,0.00083333333333333,0.0016666666666667,1,0.00083333333333333,0.0016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.03,0.018257418583506
